0.8074092392	فلسطين
0.8065894579	الموصل
0.8038890123	الاستخبارات
0.8022230353	الوفد
0.8015083836	الديمقراطي
0.8012606170	حمص
0.7993483503	أمريكي
0.7991778301	بغداد
0.7985510405	الحرب
0.7982539670	الإسرائيلية
0.7981360866	العرب
0.7979057645	لبنان
0.7975321004	الجزائر
0.7971714116	كركوك
0.7969607480	النيل
0.7961159181	الإرهاب
0.7954976324	المخابرات
0.7951931832	الحاكم
0.7951653435	الوطن
0.7948863437	الإسلامية
0.7933175275	نتنياهو
0.7930856123	اليمن
0.7922959301	داعش
0.7915159517	الأسبق
0.7911399482	حلب
0.7908341265	باكستان
0.7906778190	الروسي
0.7903898465	الاتحادية
0.7898945287	الأسلحة
0.7898474587	الإسلامي
0.7897160280	الليبية
0.7894351882	اللبنانية
0.7893168993	المصري
0.7892171021	مصر
0.7891302960	ليبيا
0.7889512982	كبيرة
0.7888759675	السودان
0.7888346694	فتح
0.7888146915	أوروبا
0.7885205621	المشاركة
0.7882715756	عاماً
0.7880399607	الجمهورية
0.7880055905	البلد
0.7879275908	الحرية
0.7875613995	الداخلي
0.7875397655	الكبرى
0.7874659370	الطاقة
0.7874083642	سي
0.7873796481	مقاتلي
0.7871438611	الشرقية
0.7871189752	القانونية
0.7869764992	المسلمين
0.7868749160	الفرنسية
0.7867694035	المستوى
0.7865727609	الخليج
0.7862696214	القاعدة
0.7852992559	البصرة
0.7852774480	السياسي
0.7851731419	ولاية
0.7850673386	الصحراء
0.7850445919	جديد
0.7850023722	اليوم
0.7849051311	الثورة
0.7847282508	نيويورك
0.7842441004	البحرية
0.7842224544	السلاح
0.7841189672	البريطانية
0.7840018672	ألمانيا
0.7838097112	السلام
0.7837905564	إليه
0.7836669714	الإسكندرية
0.7835069439	حماس
0.7833493547	العراق
0.7833439195	درعا
0.7832951980	وتابع
0.7831873125	المحلي
0.7830573803	العالم
0.7830247616	الاتفاق
0.7827315735	عمان
0.7824592534	إسرائيل
0.7824188694	البرلمان
0.7816881754	الشباب
0.7813177498	المفاوضات
0.7811321230	العسكرية
0.7810342828	الإنسانية
0.7809871852	غزة
0.7807089436	حركة
0.7806824976	السنة
0.7806464973	العراقية
0.7805351883	العمليات
0.7803701178	الرئاسة
0.7800692707	الوضع
0.7800205203	النووي
0.7800069043	بنغازي
0.7797504148	عربية
0.7797045070	الرياض
0.7796194584	الصين
0.7795937202	التركية
0.7793518187	المعلومات
0.7793086077	القتلى
0.7792362308	الأمة
0.7792294069	عباس
0.7791246474	دمشق
0.7790894418	المساعدات
0.7790409941	المغرب
0.7789219280	الألماني
0.7789170948	الجنوبية
0.7789094625	أربيل
0.7788213051	مسلحين
0.7787374873	عسكري
0.7786901978	تويتر
0.7783662023	التجمع
0.7783416539	الديمقراطية
0.7782918995	البحرين
0.7781047215	الهجمات
0.7779219286	2
0.7778395840	الحكومة
0.7777723873	إدلب
0.7776324729	عدن
0.7775756342	وسط
0.7774927337	الدستورية
0.7774554295	أمريكا
0.7774107358	الماضية
0.7773879819	الإخوان
0.7772365917	السبت
0.7772129038	العودة
0.7771073541	القوة
0.7770534252	القاهرة
0.7768473274	الأخضر
0.7767878707	الليبي
0.7765103059	اللازمة
0.7764960711	الخليجية
0.7763868347	الجديدة
0.7763324193	المؤتمر
0.7762209182	الاشتراكي
0.7762114067	سيناء
0.7760097852	غرب
0.7759807432	الدستور
0.7758954915	المتطرف
0.7758518438	المشروع
0.7753481654	الاعتداء
0.7753280193	الأمريكي
0.7752139730	الفلسطينيين
0.7751428398	كامل
0.7750532395	الداخلية
0.7750351771	الحالية
0.7750238083	أنها
0.7749032584	الأربعاء
0.7749032584	الثلاثاء
0.7745358840	الأمر
0.7743372870	المرأة
0.7743040018	القرن
0.7741858568	مراكز
0.7740553394	وحدة
0.7740143695	الاثنين
0.7739235683	قوله
0.7738846752	القدس
0.7738276344	الانتقالية
0.7737896035	العليا
0.7737694509	الكردستاني
0.7736698973	السلطة
0.7735414988	الجمهوري
0.7734217703	مسؤولين
0.7733909029	حرب
0.7733731097	قائلاً
0.7733220495	الغذائية
0.7733034117	الشرعية
0.7732760584	مبارك
0.7731201792	الكبيرة
0.7730863945	الوكالة
0.7727571989	القانون
0.7726025426	الميليشيات
0.7725144138	العنف
0.7724972286	جمال
0.7723981868	سكنية
0.7723475485	قطر
0.7722190630	الأول
0.7720676610	العالمية
0.7720377227	المركزية
0.7719076879	بلاده
0.7719071176	اللواء
0.7718966332	الطوارئ
0.7717898999	المنطقة
0.7717830456	عقوبات
0.7717388390	البلاد
0.7715857981	الجمعة
0.7715831416	شرق
0.7712695148	دبي
0.7712396069	باريس
0.7712161561	التغيير
0.7710475898	المسلحة
0.7709300092	وكالات
0.7707933469	اللاجئين
0.7706333038	نقطة
0.7705820233	صالح
0.7705548821	عسكرية
0.7705475704	القذافي
0.7702963763	السعودية
0.7701813826	1
0.7700482819	أمنية
0.7699356399	السفير
0.7698456590	السياسية
0.7698094397	الحملة
0.7697230708	مواقع
0.7695477053	البحر
0.7694866404	الشمالية
0.7693121859	اليمنية
0.7692930379	الفرات
0.7692924454	العربي
0.7691647599	البرلمانية
0.7691029383	السياسة
0.7690921274	الأحمر
0.7690454770	آخر
0.7689800288	الله
0.7689666371	الجوي
0.7688401305	الحكومية
0.7688221631	بجروح
0.7687911107	الإدارة
0.7686185568	الموقع
0.7684611831	الانتخابية
0.7683874210	النووية
0.7683237932	5
0.7683055237	الشام
0.7682913746	شخص
0.7682787734	الحكم
0.7682395024	الأقصى
0.7680339144	جبل
0.7679800288	الوطني
0.7679471631	التنظيم
0.7678973459	السيسي
0.7678135022	للسلام
0.7678135022	ممكن
0.7677447465	الهجوم
0.7676343102	واشنطن
0.7675817554	الصهيوني
0.7675354532	المدينة
0.7674698208	الإمارات
0.7674611831	جنود
0.7672711389	ترامب
0.7672014406	العاصمة
0.7671839856	جبهة
0.7670600344	الدولية
0.7669451274	القائمة
0.7667241390	حوار
0.7666194077	المعارضة
0.7665349209	اللبناني
0.7665333015	تونس
0.7664611831	شهر
0.7663712351	سوريا
0.7662904652	الشعبي
0.7662192561	آي
0.7661279330	طالبان
0.7660981997	الحديدية
0.7660307198	الصراع
0.7660028757	صنعاء
0.7658907670	البرنامج
0.7657866571	الروسية
0.7657829503	عناصر
0.7656232566	نجاد
0.7656206502	وصفه
0.7655887278	موقع
0.7654324702	جنوب
0.7653409398	كبرى
0.7649894432	الوحدة
0.7649760593	الكويت
0.7648510817	تمر
0.7648198599	المشترك
0.7647076543	الشمالي
0.7646271511	سنوات
0.7645727159	رد
0.7645046885	عامل
0.7644983943	الإسرائيلي
0.7643926988	الحل
0.7643386680	المملكة
0.7641838586	علينا
0.7641442191	تقدم
0.7638462561	دولة
0.7637114880	محكمة
0.7636019404	الحياة
0.7635932316	الأطراف
0.7635929669	4
0.7635009489	أحزاب
0.7634428043	أخرى
0.7634208537	20
0.7633895933	الوطنية
0.7633488871	الخميس
0.7632259725	الشعب
0.7631443569	الأولى
0.7631401759	المجلس
0.7630906854	اغتيال
0.7630010930	المقبلة
0.7630009944	الأحد
0.7629172595	خاص
0.7627483776	المصالحة
0.7627422518	كبير
0.7626261348	مديرية
0.7625927572	بي
0.7624885407	السلطات
0.7623817225	الدولة
0.7623769577	الخارجية
0.7623430427	شرطة
0.7623026674	والتعاون
0.7622681658	الفرنسي
0.7622618318	قنا
0.7622214977	روسيا
0.7621283263	صعدة
0.7621205332	الإرهابي
0.7621075797	التيار
0.7620632599	الجبهة
0.7616276140	التطرف
