0.7454667303	السكري
0.7429777627	صحة
0.7387599428	ثقة
0.7349689150	النساء
0.7323021510	المعدة
0.7319891973	الخير
0.7319418778	الدم
0.7317799110	القلب
0.7313300263	آسيا
0.7307731946	الرجال
0.7307731231	رمضان
0.7302910640	الخميس
0.7296180921	سي
0.7296176750	الثلاسيميا
0.7295139727	العين
0.7294101662	هيلث
0.7285473869	الشرايين
0.7285469209	الأحد
0.7283654648	القدم
0.7280682568	الخدج
0.7272876494	الكهربائي
0.7270736553	العالمي
0.7269679083	المقيمين
0.7269139923	العصبي
0.7266574666	العربية
0.7266329402	دبي
0.7264560413	مبادلة
0.7263866450	الانتظار
0.7259084722	ابن
0.7258235819	الشمس
0.7256663795	الإنترنت
0.7255461865	الأمعاء
0.7254439317	السرطان
0.7254087871	الحمل
0.7253492756	موافقة
0.7252213873	القسطرة
0.7248454519	محمد
0.7246617756	صلاح
0.7245938718	مساندة
0.7245461865	المغناطيسي
0.7243950187	حيوي
0.7243452031	المبتكرة
0.7243135431	الفضاء
0.7242595959	الأمل
0.7241818180	أمريكا
0.7237187959	ضمان
0.7235966025	المتوسط
0.7235484570	الشارقة
0.7235153013	الكهربائية
0.7233655529	عالمية
0.7232150210	الذكية
0.7225923714	خالد
0.7225063494	مواطنين
0.7222660490	سليم
0.7220775612	سفر
0.7219462717	سوء
0.7217027651	الجمعة
0.7216776514	الشبكية
0.7212757754	حب
0.7212141889	جنوب
0.7210461681	الأوروبي
0.7206805593	الرحم
0.7205203891	مصر
0.7204447614	العظام
0.7203697902	بعجمان
0.7202086520	كارتر
0.7201853613	الطبي
0.7200996124	المستقبل
0.7199701024	الوطن
0.7197385915	قسطرة
0.7196975943	الإلكتروني
0.7195204793	شرق
0.7194832522	الخارجية
0.7194707852	التغذية
0.7194117187	المال
0.7190828060	الطبيعي
0.7190458935	حقوق
0.7190147916	المبكرة
0.7189056324	صحي
0.7188739183	الله
0.7188292747	التجارب
0.7186377721	جمهورية
0.7184316677	السنوي
0.7183698895	مريض
0.7182247310	الخدمة
0.7181166934	دماغية
0.7179515376	للقلب
0.7178545007	للأمراض
0.7174702120	الخليج
0.7171776135	الدولية
0.7170992457	حتا
0.7170744733	شركة
0.7170336232	الإماراتية
0.7169642289	الاستراتيجية
